Year,Series,Series Label,Economy,Economy Label,Flow,Flow Label,US dollars at current prices in millions,US dollars at current prices in millions Footnote,Percentage of imports,Percentage of imports Footnote,Percentage of Gross Domestic Product,Percentage of Gross Domestic Product Footnote,Normalized trade balance,Normalized trade balance Footnote
2017,3503,"Balance of payments: Current account - BPM6",5400,"Europe",14,"Balance",429997.875,,7.07341,,2.11173,,0.0342,
2017,3503,"Balance of payments: Current account - BPM6",5410,"Eastern Europe",14,"Balance",100370.902,,10.3636,,3.33685,,0.0493,
2017,3503,"Balance of payments: Current account - BPM6",5420,"Northern Europe",14,"Balance",-6199.106,,-0.52898,,-0.13926,,-0.0027,
2017,3503,"Balance of payments: Current account - BPM6",5430,"Southern Europe",14,"Balance",-34203.015,,-3.37221,,-0.85408,,-0.0172,
2017,3503,"Balance of payments: Current account - BPM6",5440,"Western Europe",14,"Balance",370029.094,,12.65308,,4.21828,,0.0595,
2017,3503,"Balance of payments: Current account - BPM6",548,"Vanuatu",14,"Balance",-256.089,,-80.88877,,-29.09947,,-0.6791,
2017,3503,"Balance of payments: Current account - BPM6",5500,"Oceania",14,"Balance",10020.781,,3.66488,,0.66964,,0.018,
2017,3503,"Balance of payments: Current account - BPM6",554,"New Zealand",14,"Balance",-1551.14,,-3.90355,,-0.75512,,-0.0199,
2017,3503,"Balance of payments: Current account - BPM6",558,"Nicaragua",14,"Balance",-2733.9,,-41.74467,,-19.74849,,-0.2638,
2017,3503,"Balance of payments: Current account - BPM6",5600,"Asia and Oceania",14,"Balance",804601.699,,11.9745,,2.58022,,0.0565,
2017,3503,"Balance of payments: Current account - BPM6",562,"Niger",14,"Balance",-792.775,,-40.5217,,-7.09732,,-0.2541,
2017,3503,"Balance of payments: Current account - BPM6",566,"Nigeria",14,"Balance",13148.15,,40.24615,,3.49899,,0.1675,
2017,3503,"Balance of payments: Current account - BPM6",570,"Niue",14,"Balance",-15,"Estimated",-88.23529,"Estimated",,,-0.7895,"Estimated"
2017,3503,"Balance of payments: Current account - BPM6",579,"Norway",14,"Balance",23331.305,,28.93067,,5.85634,,0.1264,
2017,3503,"Balance of payments: Current account - BPM6",580,"Northern Mariana Islands",14,"Balance",-150,"Estimated",-96.77419,"Estimated",,,-0.9375,"Estimated"
2017,3503,"Balance of payments: Current account - BPM6",583,"Micronesia (Federated States of)",14,"Balance",-137.438,,-74.93117,,-37.90347,,-0.5991,
2017,3503,"Balance of payments: Current account - BPM6",584,"Marshall Islands",14,"Balance",-58.085,,-45.56617,,-27.95896,,-0.2951,
2017,3503,"Balance of payments: Current account - BPM6",585,"Palau",14,"Balance",-143.701,,-93.60297,,-50.18858,,-0.8798,
2017,3503,"Balance of payments: Current account - BPM6",586,"Pakistan",14,"Balance",-29610,,-56.12525,,-9.76931,,-0.3901,
2017,3503,"Balance of payments: Current account - BPM6",591,"Panama",14,"Balance",-9832.572,,-44.11979,,-15.78674,,-0.283,
2017,3503,"Balance of payments: Current account - BPM6",598,"Papua New Guinea",14,"Balance",6891.677,,224.86276,,31.31748,,0.5293,
2017,3503,"Balance of payments: Current account - BPM6",600,"Paraguay",14,"Balance",1692.998,,14.99872,,4.34003,,0.0698,
2017,3503,"Balance of payments: Current account - BPM6",604,"Peru",14,"Balance",7090.746,,18.4988,,3.36507,,0.0847,
2017,3503,"Balance of payments: Current account - BPM6",608,"Philippines",14,"Balance",-41365.694,,-44.94852,,-13.18977,,-0.2899,
2017,3503,"Balance of payments: Current account - BPM6",616,"Poland",14,"Balance",1611.603,,0.71139,,0.30617,,0.0035,
2017,3503,"Balance of payments: Current account - BPM6",620,"Portugal",14,"Balance",-15034.927,,-19.97359,,-6.79214,,-0.1109,
2017,3503,"Balance of payments: Current account - BPM6",624,"Guinea-Bissau",14,"Balance",48.62,,16.72507,,3.60099,,0.0772,
2017,3503,"Balance of payments: Current account - BPM6",626,"Timor-Leste",14,"Balance",-664.487,,-97.54929,,-26.71553,,-0.9522,
2017,3503,"Balance of payments: Current account - BPM6",634,"Qatar",14,"Balance",36732.692,,119.39511,,22.00502,,0.3738,
2017,3503,"Balance of payments: Current account - BPM6",642,"Romania",14,"Balance",-13785.612,,-17.59264,,-6.51199,,-0.0964,
2017,3503,"Balance of payments: Current account - BPM6",643,"Russian Federation",14,"Balance",114718.5,,48.12343,,7.25404,,0.1939,
2017,3503,"Balance of payments: Current account - BPM6",646,"Rwanda",14,"Balance",-829.182,,-44.11971,,-9.07582,,-0.283,
2017,3503,"Balance of payments: Current account - BPM6",654,"Saint Helena",14,"Balance",33.238,"Estimated",87.91277,"Estimated",,,0.3053,"Estimated"
2017,3503,"Balance of payments: Current account - BPM6",659,"Saint Kitts and Nevis",14,"Balance",-303.245,,-91.22727,,-30.41746,,-0.8387,
2017,3503,"Balance of payments: Current account - BPM6",660,"Anguilla",14,"Balance",-147.812,,-94.99771,,-52.56611,,-0.9047,
2017,3503,"Balance of payments: Current account - BPM6",662,"Saint Lucia",14,"Balance",-441.621,,-76.61598,,-24.30856,,-0.621,
2017,3503,"Balance of payments: Current account - BPM6",666,"Saint Pierre and Miquelon",14,"Balance",-94.566,,-95.41097,,,,-0.9122,
