Quarter,Quarter Label,Economy,Economy Label,"Growth rate, year-on-year","Growth rate, year-on-year Footnote",Growth rate (over previous period),Growth rate (over previous period) Footnote,Index (Maximum 2006=100),Index (Maximum 2006=100) Footnote,Ranking per quarter,Ranking per quarter Footnote
2016Q03,"Q3 2016",462,"Maldives",142.84128,,-2.05681,,7.09928,,139,
2016Q03,"Q3 2016",470,"Malta",3.48059,,0.93092,,51.29401,,27,
2016Q03,"Q3 2016",474,"Martinique",8.24777,,-0.03061,,10.04339,,111,
2016Q03,"Q3 2016",478,"Mauritania",11.29101,,-0.00974,,8.29352,,124,
2016Q03,"Q3 2016",480,"Mauritius",17.26571,,17.34682,,31.35181,,55,
2016Q03,"Q3 2016",484,"Mexico",13.80437,,-1.89957,,45.7946,,32,
2016Q03,"Q3 2016",498,"Moldova, Republic of",0,,0,,0.72753,,181,
2016Q03,"Q3 2016",499,"Montenegro",8.5258,,0.06238,,4.19238,,164,
2016Q03,"Q3 2016",500,"Montserrat",47.05286,,0,,4.47463,,162,
2016Q03,"Q3 2016",504,"Morocco",-2.20683,,-4.82335,,55.77293,,24,
2016Q03,"Q3 2016",508,"Mozambique",-18.82736,,1.41122,,11.67512,,99,
2016Q03,"Q3 2016",512,"Oman",13.97423,,7.28785,,47.00385,,31,
2016Q03,"Q3 2016",516,"Namibia",-1.36923,,0.06206,,17.1007,,79,
2016Q03,"Q3 2016",520,"Nauru",-17.54605,,-7.26136,,1.71905,,175,
2016Q03,"Q3 2016",528,"Netherlands",1.55871,,1.09744,,83.22846,,13,
2016Q03,"Q3 2016",531,"Curaçao",25.48348,,16.28619,,11.12803,,104,
2016Q03,"Q3 2016",533,"Aruba",-2.29903,,-12.32481,,7.32721,,135,
2016Q03,"Q3 2016",535,"Bonaire, Sint Eustatius and Saba",-18.69448,,-25.77307,,4.68944,,161,
2016Q03,"Q3 2016",540,"New Caledonia",4.91956,,-0.96494,,12.2278,,96,
2016Q03,"Q3 2016",548,"Vanuatu",0.69196,,2.94561,,7.82737,,129,
2016Q03,"Q3 2016",554,"New Zealand",-1.82077,,3.20259,,21.25079,,70,
2016Q03,"Q3 2016",558,"Nicaragua",10.68624,,0,,8.30813,,123,
2016Q03,"Q3 2016",566,"Nigeria",-2.40373,,0.5394,,23.27944,,69,
2016Q03,"Q3 2016",574,"Norfolk Island",-68.57917,,0,,0.7365,,180,
2016Q03,"Q3 2016",579,"Norway",-6.72521,,1.53853,,10.42276,,108,
2016Q03,"Q3 2016",580,"Northern Mariana Islands",166.92992,,44.94342,,7.41933,,133,
2016Q03,"Q3 2016",583,"Micronesia (Federated States of)",0,,0,,2.39049,,172,
2016Q03,"Q3 2016",584,"Marshall Islands",23.3148,,11.03508,,6.36069,,144,
2016Q03,"Q3 2016",585,"Palau",,,-0.00364,,3.78157,,165,
2016Q03,"Q3 2016",586,"Pakistan",1.8518,,0.77935,,33.71592,,50,
2016Q03,"Q3 2016",591,"Panama",12.28489,,-2.13117,,48.43821,,29,
2016Q03,"Q3 2016",598,"Papua New Guinea",-0.74485,,1.5789,,10.10709,,110,
2016Q03,"Q3 2016",600,"Paraguay",0,,0,,0.99604,,179,
2016Q03,"Q3 2016",604,"Peru",17.54393,,17.04077,,36.92018,,42,
2016Q03,"Q3 2016",608,"Philippines",23.4659,,0.03823,,28.52185,,59,
2016Q03,"Q3 2016",616,"Poland",-0.9911,,2.09765,,44.55251,,34,
2016Q03,"Q3 2016",620,"Portugal",-3.31821,,-2.30615,,43.75613,,36,
2016Q03,"Q3 2016",624,"Guinea-Bissau",34.4222,,26.99898,,5.51869,,153,
2016Q03,"Q3 2016",626,"Timor-Leste",1.00089,,0,,2.66242,,170,
2016Q03,"Q3 2016",630,"Puerto Rico",35.19587,,3.79421,,12.78596,,91,
2016Q03,"Q3 2016",634,"Qatar",15.82556,,29.16901,,10.80726,,107,
2016Q03,"Q3 2016",638,"Réunion",40.40284,,-3.19786,,24.78614,,67,
2016Q03,"Q3 2016",642,"Romania",3.20173,,6.91022,,26.2671,,64,
2016Q03,"Q3 2016",643,"Russian Federation",-5.89811,,-3.67618,,42.66779,,38,
2016Q03,"Q3 2016",659,"Saint Kitts and Nevis",14.59267,,0,,6.05778,,147,
2016Q03,"Q3 2016",660,"Anguilla",50.60464,,0,,5.20084,,158,
2016Q03,"Q3 2016",662,"Saint Lucia",-14.86817,,-12.65584,,6.20512,,146,
2016Q03,"Q3 2016",670,"Saint Vincent and the Grenadines",28.59035,,-10.60688,,7.38552,,134,
2016Q03,"Q3 2016",678,"Sao Tome and Principe",5.35008,,-0.00882,,6.04576,,148,
2016Q03,"Q3 2016",682,"Saudi Arabia",-9.43836,,1.1393,,52.68631,,25,
2016Q03,"Q3 2016",686,"Senegal",2.54191,,0.55762,,16.22152,,82,
2016Q03,"Q3 2016",690,"Seychelles",-10.48112,,-12.42761,,7.83064,,128,
2016Q03,"Q3 2016",694,"Sierra Leone",-25.51606,,1.04621,,7.82059,,130,
2016Q03,"Q3 2016",702,"Singapore",2.96637,,2.15106,,101.33686,,2,
2016Q03,"Q3 2016",704,"Viet Nam",28.40311,,0.73843,,60.67234,,21,
2016Q03,"Q3 2016",705,"Slovenia",9.95282,,-1.28333,,28.49839,,60,
2016Q03,"Q3 2016",706,"Somalia",20.58124,,3.86678,,8.03204,,127,
2016Q03,"Q3 2016",710,"South Africa",11.43484,,11.66672,,39.42896,,40,
2016Q03,"Q3 2016",724,"Spain",5.32087,,3.07467,,85.37765,,8,
2016Q03,"Q3 2016",729,"Sudan",48.69399,,16.70885,,19.61952,,75,
2016Q03,"Q3 2016",740,"Suriname",-2.39161,,-6.94424,,8.87867,,118,
2016Q03,"Q3 2016",752,"Sweden",14.02516,,2.73177,,47.29173,,30,
2016Q03,"Q3 2016",760,"Syrian Arab Republic",14.03944,,20.61389,,14.47653,,87,
2016Q03,"Q3 2016",764,"Thailand",2.69003,,-0.41853,,44.47324,,35,
2016Q03,"Q3 2016",768,"Togo",17.34942,,24.72512,,32.48111,,52,
2016Q03,"Q3 2016",776,"Tonga",51.20029,,9.92362,,7.31571,,136,
2016Q03,"Q3 2016",780,"Trinidad and Tobago",-26.54482,,-31.27357,,14.24519,,88,
2016Q03,"Q3 2016",784,"United Arab Emirates",2.68853,,1.17892,,69.61627,,17,
2016Q03,"Q3 2016",788,"Tunisia",-7.03785,,0.13358,,7.49993,,132,
2016Q03,"Q3 2016",792,"Turkey",-5.6818,,0.60717,,51.85592,,26,
2016Q03,"Q3 2016",798,"Tuvalu",2.03088,,0,,2.80813,,168,
2016Q03,"Q3 2016",804,"Ukraine",-0.35796,,1.90762,,25.71325,,66,
2016Q03,"Q3 2016",818,"Egypt",-3.91196,,-1.29749,,57.30379,,23,
2016Q03,"Q3 2016",826,"United Kingdom excl. Channel Islands and Isle of Man",0.78306,,-0.77902,,85.66337,,6,
2016Q03,"Q3 2016",834,"Tanzania, United Republic of",8.00494,,2.57929,,14.51643,,86,
2016Q03,"Q3 2016",840,"United States of America excluding Puerto Rico and United States Virgin Islands",-3.79016,,-9.90294,,84.15622,,10,
2016Q03,"Q3 2016",842,"United States of America",-3.79016,,-9.90294,,84.15622,,10,
2016Q03,"Q3 2016",850,"United States Virgin Islands",0.38387,,0.38387,,5.87642,,150,
2016Q03,"Q3 2016",858,"Uruguay",3.23288,,-0.22813,,29.79598,,57,
2016Q03,"Q3 2016",862,"Venezuela (Bolivarian Rep. of)",-0.93488,,0.09158,,14.71307,,84,
2016Q03,"Q3 2016",876,"Wallis and Futuna Islands",0,,0,,2.75224,,169,
2016Q03,"Q3 2016",882,"Samoa",22.31142,,13.8199,,7.31571,,136,
2016Q03,"Q3 2016",887,"Yemen",20.11411,,1.81271,,18.54139,,77,
2016Q03,"Q3 2016",926,"United Kingdom",0.78306,,-0.77902,,85.66337,,6,
2016Q04,"Q4 2016",008,"Albania",21.35351,,4.94616,,5.73002,,151,
2016Q04,"Q4 2016",012,"Algeria",2.64858,,0.4134,,13.43887,,86,
2016Q04,"Q4 2016",016,"American Samoa",9.37792,,0.03357,,6.86767,,139,
2016Q04,"Q4 2016",024,"Angola",28.57987,,-1.04772,,26.64919,,63,
2016Q04,"Q4 2016",028,"Antigua and Barbuda",-21.35853,,0,,3.72155,,166,
2016Q04,"Q4 2016",032,"Argentina",3.76418,,-1.01056,,32.29189,,52,
2016Q04,"Q4 2016",036,"Australia",5.67517,,0.33521,,34.22308,,47,
2016Q04,"Q4 2016",044,"Bahamas",6.55065,,0.69074,,27.72187,,62,
2016Q04,"Q4 2016",048,"Bahrain",-50.15083,,-49.64096,,10.68038,,102,
2016Q04,"Q4 2016",050,"Bangladesh",-3.80523,,-6.41262,,11.2943,,98,
2016Q04,"Q4 2016",052,"Barbados",23.58724,,0.05482,,8.90567,,119,
2016Q04,"Q4 2016",056,"Belgium",-3.29185,,-2.02366,,83.49792,,9,
2016Q04,"Q4 2016",060,"Bermuda",0,,0,,1.60786,,177,
2016Q04,"Q4 2016",076,"Brazil",-2.56802,,-3.5878,,34.31397,,46,
2016Q04,"Q4 2016",084,"Belize",8.32559,,-3.90493,,8.98132,,117,
2016Q04,"Q4 2016",090,"Solomon Islands",-5.02472,,0.00488,,8.51903,,121,
2016Q04,"Q4 2016",092,"British Virgin Islands",39.32816,,-1.76,,5.41107,,154,
2016Q04,"Q4 2016",096,"Brunei Darussalam",-0.98033,,-27.24752,,5.93673,,148,
2016Q04,"Q4 2016",100,"Bulgaria",-23.19276,,-7.24222,,6.43005,,142,
2016Q04,"Q4 2016",104,"Myanmar",-3.53632,,-21.26912,,9.1559,,112,
2016Q04,"Q4 2016",116,"Cambodia",0.16082,,-5.05421,,8.78787,,120,
2016Q04,"Q4 2016",120,"Cameroon",23.94138,,0.4098,,16.75466,,78,
2016Q04,"Q4 2016",124,"Canada",-1.74296,,-0.08608,,43.60242,,38,
2016Q04,"Q4 2016",132,"Cabo Verde",-4.51913,,-16.07108,,4.82591,,160,
2016Q04,"Q4 2016",136,"Cayman Islands",3.56805,,0,,1.65135,,176,
2016Q04,"Q4 2016",144,"Sri Lanka",17.78036,,0.26066,,61.77004,,20,
2016Q04,"Q4 2016",152,"Chile",16.34425,,1.11114,,34.74775,,45,
2016Q04,"Q4 2016",156,"China",-1.72754,,-1.4261,,138.57408,,1,
2016Q04,"Q4 2016",158,"China, Taiwan Province of",-3.8909,,-2.06214,,65.30208,,18,
2016Q04,"Q4 2016",162,"Christmas Island",,,0,,1.2012,,178,
2016Q04,"Q4 2016",170,"Colombia",-1.64403,,-2.35981,,47.90468,,29,
2016Q04,"Q4 2016",174,"Comoros",-8.70723,,-5.72925,,5.6787,,152,
2016Q04,"Q4 2016",175,"Mayotte",-30.22795,,-11.43744,,7.54704,,132,
2016Q04,"Q4 2016",178,"Congo",36.27354,,0.67813,,25.96051,,64,
2016Q04,"Q4 2016",180,"Congo, Dem. Rep. of the",20.86336,,0.30733,,5.74005,,150,
2016Q04,"Q4 2016",184,"Cook Islands",-13.2169,,0,,2.28328,,172,
2016Q04,"Q4 2016",188,"Costa Rica",4.76235,,-2.22404,,18.60304,,74,
2016Q04,"Q4 2016",191,"Croatia",11.37223,,14.07553,,30.69409,,56,
2016Q04,"Q4 2016",192,"Cuba",26.31526,,2.90313,,10.42804,,104,
2016Q04,"Q4 2016",196,"Cyprus",7.7465,,-0.70366,,19.62575,,73,
2016Q04,"Q4 2016",204,"Benin",0.01723,,-1.9559,,17.61273,,76,
2016Q04,"Q4 2016",208,"Denmark",3.32483,,-0.88485,,44.35451,,35,
2016Q04,"Q4 2016",212,"Dominica",15.33612,,-0.66892,,5.15399,,157,
2016Q04,"Q4 2016",214,"Dominican Republic",30.54219,,0.56063,,35.56961,,44,
2016Q04,"Q4 2016",218,"Ecuador",0.97605,,-1.31025,,29.64308,,61,
2016Q04,"Q4 2016",222,"El Salvador",10.6234,,4.24507,,9.12843,,113,
2016Q04,"Q4 2016",226,"Equatorial Guinea",77.37039,,-1.32996,,11.13091,,99,
2016Q04,"Q4 2016",232,"Eritrea",0,,0,,2.59289,,170,
2016Q04,"Q4 2016",233,"Estonia",-6.98079,,-3.92174,,7.73936,,128,
2016Q04,"Q4 2016",234,"Faroe Islands",0,,0,,4.40191,,164,
2016Q04,"Q4 2016",242,"Fiji",2.82945,,0.02082,,11.07227,,100,
2016Q04,"Q4 2016",246,"Finland",-8.72717,,-11.58904,,14.6952,,82,
2016Q04,"Q4 2016",250,"France, metropolitan",-0.47868,,2.41942,,71.49832,,14,
2016Q04,"Q4 2016",251,"France",-0.47868,,2.41942,,71.49832,,14,
2016Q04,"Q4 2016",254,"French Guiana",6.13003,,-0.02686,,6.55065,,141,
2016Q04,"Q4 2016",258,"French Polynesia",1.91308,,1.40822,,12.49893,,90,
2016Q04,"Q4 2016",262,"Djibouti",18.90137,,-10.42664,,31.57964,,55,
2016Q04,"Q4 2016",266,"Gabon",26.12989,,2.23367,,12.62654,,89,
2016Q04,"Q4 2016",268,"Georgia",-8.04772,,-6.00181,,4.95767,,159,
2016Q04,"Q4 2016",270,"Gambia",-17.06538,,-13.74788,,6.64963,,140,
2016Q04,"Q4 2016",276,"Germany",-2.77498,,-1.30598,,82.87513,,10,
2016Q04,"Q4 2016",288,"Ghana",-9.36634,,0.23273,,20.60275,,72,
2016Q04,"Q4 2016",292,"Gibraltar",-43.54942,,-43.70922,,1.88403,,174,
2016Q04,"Q4 2016",296,"Kiribati",42.70625,,0,,5.51056,,153,
2016Q04,"Q4 2016",300,"Greece",10.0091,,9.06386,,45.31338,,33,
2016Q04,"Q4 2016",304,"Greenland",-4.74766,,0,,1.98625,,173,
2016Q04,"Q4 2016",308,"Grenada",-9.99196,,0.00648,,6.24384,,144,
2016Q04,"Q4 2016",312,"Guadeloupe",7.31122,,0.04353,,12.29383,,93,
2016Q04,"Q4 2016",316,"Guam",4.4952,,0,,9.23515,,111,
2016Q04,"Q4 2016",320,"Guatemala",5.06086,,-5.11016,,22.68778,,70,
2016Q04,"Q4 2016",324,"Guinea",5.23404,,-0.053,,10.9533,,101,
2016Q04,"Q4 2016",328,"Guyana",8.06163,,1.82688,,9.62811,,108,
2016Q04,"Q4 2016",332,"Haiti",9.44089,,-3.19692,,11.52762,,95,
2016Q04,"Q4 2016",340,"Honduras",9.40531,,-3.29678,,14.20638,,84,
2016Q04,"Q4 2016",344,"China, Hong Kong SAR",-1.16365,,-1.84524,,89.63546,,5,
2016Q04,"Q4 2016",352,"Iceland",-4.66545,,-1.42785,,4.97005,,158,
2016Q04,"Q4 2016",356,"India",12.26371,,-3.03251,,56.50157,,23,
2016Q04,"Q4 2016",360,"Indonesia",-3.48163,,-2.28476,,33.27792,,49,
2016Q04,"Q4 2016",364,"Iran (Islamic Republic of)",11.10607,,0.60085,,29.86118,,60,
2016Q04,"Q4 2016",368,"Iraq",9.99029,,1.01706,,11.44233,,96,
2016Q04,"Q4 2016",372,"Ireland",-5.84157,,-3.81347,,11.83092,,94,
2016Q04,"Q4 2016",376,"Israel",9.84181,,10.80809,,37.63994,,42,
2016Q04,"Q4 2016",380,"Italy",3.04584,,-0.7776,,64.23966,,19,
2016Q04,"Q4 2016",384,"Côte d'Ivoire",-4.32401,,-0.71888,,20.61857,,71,
2016Q04,"Q4 2016",388,"Jamaica",38.85238,,1.92949,,32.33272,,51,
2016Q04,"Q4 2016",392,"Japan",-8.83212,,-2.28061,,69.89058,,17,
2016Q04,"Q4 2016",400,"Jordan",-3.77344,,-20.95334,,25.46586,,65,
2016Q04,"Q4 2016",404,"Kenya",-17.26305,,-2.71819,,15.51661,,80,
2016Q04,"Q4 2016",410,"Korea, Republic of",1.52407,,-2.36329,,96.85851,,3,
2016Q04,"Q4 2016",414,"Kuwait",-5.21141,,-11.97016,,9.98365,,107,
2016Q04,"Q4 2016",422,"Lebanon",0.2621,,0.04113,,37.47542,,43,
2016Q04,"Q4 2016",428,"Latvia",6.45864,,-0.05333,,7.21639,,137,
2016Q04,"Q4 2016",430,"Liberia",-10.44122,,5.71181,,7.14585,,138,
2016Q04,"Q4 2016",434,"Libya",-32.53301,,4.26115,,9.02018,,116,
2016Q04,"Q4 2016",440,"Lithuania",18.53658,,-5.03605,,13.40271,,87,
2016Q04,"Q4 2016",450,"Madagascar",-4.88529,,-2.27211,,9.54859,,110,
2016Q04,"Q4 2016",458,"Malaysia",-1.10956,,-1.53598,,90.94011,,4,
2016Q04,"Q4 2016",462,"Maldives",-2.30015,,2.10598,,7.24879,,136,
2016Q04,"Q4 2016",470,"Malta",-1.41764,,-4.47277,,48.99975,,28,
2016Q04,"Q4 2016",474,"Martinique",8.26945,,0.01721,,10.04512,,106,
2016Q04,"Q4 2016",478,"Mauritania",5.83398,,-5.25755,,7.85748,,126,
2016Q04,"Q4 2016",480,"Mauritius",19.76944,,2.97618,,32.2849,,53,
2016Q04,"Q4 2016",484,"Mexico",-4.90635,,-3.03597,,44.40429,,34,
2016Q04,"Q4 2016",498,"Moldova, Republic of",0,,0,,0.72753,,181,
2016Q04,"Q4 2016",499,"Montenegro",38.74949,,24.44153,,5.21706,,155,
2016Q04,"Q4 2016",500,"Montserrat",45.91222,,-0.77567,,4.43992,,163,
2016Q04,"Q4 2016",504,"Morocco",4.97188,,9.66548,,61.16365,,21,
2016Q04,"Q4 2016",508,"Mozambique",-1.35388,,-2.04889,,11.43591,,97,
2016Q04,"Q4 2016",512,"Oman",21.6664,,10.37169,,51.87895,,27,
2016Q04,"Q4 2016",516,"Namibia",1.17507,,0.90748,,17.25589,,77,
2016Q04,"Q4 2016",520,"Nauru",-17.54605,,0,,1.71905,,175,
2016Q04,"Q4 2016",528,"Netherlands",0.17855,,-0.43891,,82.86316,,11,
2016Q04,"Q4 2016",531,"Curaçao",10.01705,,-4.10985,,10.67069,,103,
2016Q04,"Q4 2016",533,"Aruba",2.54329,,5.49679,,7.72998,,129,
2016Q04,"Q4 2016",535,"Bonaire, Sint Eustatius and Saba",-22.70343,,0,,4.68944,,161,
2016Q04,"Q4 2016",540,"New Caledonia",1.88878,,1.4383,,12.40367,,92,
2016Q04,"Q4 2016",548,"Vanuatu",3.77742,,0.02944,,7.82967,,127,
2016Q04,"Q4 2016",554,"New Zealand",44.96484,,42.13337,,30.20446,,57,
2016Q04,"Q4 2016",558,"Nicaragua",2.56057,,-0.0017,,8.30799,,122,
2016Q04,"Q4 2016",566,"Nigeria",-2.7631,,-1.30658,,22.97527,,69,
2016Q04,"Q4 2016",574,"Norfolk Island",0,,0,,0.7365,,180,
2016Q04,"Q4 2016",579,"Norway",-12.87082,,-8.10139,,9.57838,,109,
2016Q04,"Q4 2016",580,"Northern Mariana Islands",166.92992,,0,,7.41933,,133,
2016Q04,"Q4 2016",583,"Micronesia (Federated States of)",0,,0,,2.39049,,171,
2016Q04,"Q4 2016",584,"Marshall Islands",30.8485,,0,,6.36069,,143,
2016Q04,"Q4 2016",585,"Palau",,,0,,3.78157,,165,
2016Q04,"Q4 2016",586,"Pakistan",-0.19355,,-0.17043,,33.65846,,48,
2016Q04,"Q4 2016",591,"Panama",-5.71267,,-1.97292,,47.48256,,31,
2016Q04,"Q4 2016",598,"Papua New Guinea",1.59074,,0.02209,,10.10932,,105,
2016Q04,"Q4 2016",600,"Paraguay",0,,0,,0.99604,,179,
2016Q04,"Q4 2016",604,"Peru",19.07659,,2.26323,,37.75577,,41,
2016Q04,"Q4 2016",608,"Philippines",15.81204,,4.94661,,29.93272,,58,
2016Q04,"Q4 2016",616,"Poland",6.31508,,4.06375,,46.36301,,32,
2016Q04,"Q4 2016",620,"Portugal",-3.39151,,-0.32561,,43.61365,,37,
2016Q04,"Q4 2016",624,"Guinea-Bissau",-4.73587,,-16.7447,,4.5946,,162,
2016Q04,"Q4 2016",626,"Timor-Leste",1.04357,,0,,2.66242,,169,
2016Q04,"Q4 2016",630,"Puerto Rico",20.27827,,-2.27851,,12.49463,,91,
2016Q04,"Q4 2016",634,"Qatar",-20.79758,,-23.36736,,8.28189,,123,
2016Q04,"Q4 2016",638,"Réunion",37.68399,,-2.36862,,24.19905,,68,
2016Q04,"Q4 2016",642,"Romania",-1.68992,,-6.05949,,24.67545,,66,
2016Q04,"Q4 2016",643,"Russian Federation",-19.35501,,0.35165,,42.81784,,39,
2016Q04,"Q4 2016",659,"Saint Kitts and Nevis",27.0993,,-0.57295,,6.02307,,147,
2016Q04,"Q4 2016",660,"Anguilla",49.59957,,-0.66736,,5.16614,,156,
2016Q04,"Q4 2016",662,"Saint Lucia",-15.66051,,0.09238,,6.21086,,145,
2016Q04,"Q4 2016",670,"Saint Vincent and the Grenadines",2.25292,,3.30316,,7.62948,,130,
2016Q04,"Q4 2016",678,"Sao Tome and Principe",5.44924,,0,,6.04576,,146,
2016Q04,"Q4 2016",682,"Saudi Arabia",3.44721,,0.06346,,52.71975,,26,
2016Q04,"Q4 2016",686,"Senegal",0.33165,,2.6877,,16.6575,,79,
2016Q04,"Q4 2016",690,"Seychelles",-10.91007,,4.86769,,8.21181,,124,
2016Q04,"Q4 2016",694,"Sierra Leone",-6.07558,,1.11354,,7.90768,,125,
2016Q04,"Q4 2016",702,"Singapore",-1.93516,,-3.30985,,97.98277,,2,
2016Q04,"Q4 2016",704,"Viet Nam",2.68305,,-2.61125,,59.08803,,22,
2016Q04,"Q4 2016",705,"Slovenia",9.64112,,12.9721,,32.19523,,54,
2016Q04,"Q4 2016",706,"Somalia",16.29201,,11.14227,,8.927,,118,
2016Q04,"Q4 2016",710,"South Africa",12.42964,,0.46681,,39.61302,,40,
2016Q04,"Q4 2016",724,"Spain",0.68918,,-2.02324,,83.65025,,8,
2016Q04,"Q4 2016",729,"Sudan",9.73672,,-6.04283,,18.43394,,75,
2016Q04,"Q4 2016",740,"Suriname",0.349,,1.94555,,9.05141,,114,
2016Q04,"Q4 2016",752,"Sweden",2.42462,,0.51486,,47.53522,,30,
2016Q04,"Q4 2016",760,"Syrian Arab Republic",12.18496,,-0.25398,,14.43976,,83,
2016Q04,"Q4 2016",764,"Thailand",-0.56111,,-1.71175,,43.71197,,36,
2016Q04,"Q4 2016",768,"Togo",25.06162,,2.07924,,33.15647,,50,
2016Q04,"Q4 2016",776,"Tonga",51.24945,,0.0315,,7.31801,,134,
2016Q04,"Q4 2016",780,"Trinidad and Tobago",-31.666,,-5.54881,,13.45476,,85,
2016Q04,"Q4 2016",784,"United Arab Emirates",1.51748,,0.6806,,70.09008,,16,
2016Q04,"Q4 2016",788,"Tunisia",-7.39892,,0.64268,,7.54813,,131,
2016Q04,"Q4 2016",792,"Turkey",8.91184,,7.66361,,55.82996,,25,
2016Q04,"Q4 2016",798,"Tuvalu",0,,0,,2.80813,,167,
2016Q04,"Q4 2016",804,"Ukraine",-5.44362,,-5.52147,,24.2935,,67,
2016Q04,"Q4 2016",818,"Egypt",0.96811,,-2.17033,,56.06011,,24,
2016Q04,"Q4 2016",826,"United Kingdom excl. Channel Islands and Isle of Man",-0.88727,,-1.17844,,84.65388,,6,
2016Q04,"Q4 2016",834,"Tanzania, United Republic of",-14.83573,,6.14531,,15.40851,,81,
2016Q04,"Q4 2016",840,"United States of America excluding Puerto Rico and United States Virgin Islands",-5.91043,,-2.56556,,81.99714,,12,
2016Q04,"Q4 2016",842,"United States of America",-5.91043,,-2.56556,,81.99714,,12,
2016Q04,"Q4 2016",850,"United States Virgin Islands",-0.5507,,-0.931,,5.82171,,149,
2016Q04,"Q4 2016",858,"Uruguay",5.73413,,0.33237,,29.89501,,59,
2016Q04,"Q4 2016",862,"Venezuela (Bolivarian Rep. of)",-8.86312,,-12.39074,,12.89001,,88,
2016Q04,"Q4 2016",876,"Wallis and Futuna Islands",0,,0,,2.75224,,168,
2016Q04,"Q4 2016",882,"Samoa",22.35095,,0.0315,,7.31801,,134,
2016Q04,"Q4 2016",887,"Yemen",-42.75243,,-51.19545,,9.04904,,115,
2016Q04,"Q4 2016",926,"United Kingdom",-0.88727,,-1.17844,,84.65388,,6,
2017Q01,"Q1 2017",008,"Albania",23.83836,,-1.09682,,5.66718,,151,
2017Q01,"Q1 2017",012,"Algeria",-3.91211,,-3.30747,,12.99439,,88,
2017Q01,"Q1 2017",016,"American Samoa",6.94413,,0.12423,,6.87621,,137,
2017Q01,"Q1 2017",024,"Angola",1.72401,,9.04814,,29.06044,,61,
2017Q01,"Q1 2017",028,"Antigua and Barbuda",-2.95127,,23.40656,,4.59263,,161,
2017Q01,"Q1 2017",032,"Argentina",1.02732,,-1.01791,,31.96319,,55,
2017Q01,"Q1 2017",036,"Australia",6.91194,,2.61596,,35.11834,,46,
2017Q01,"Q1 2017",044,"Bahamas",1.77442,,-3.22067,,26.82904,,65,
2017Q01,"Q1 2017",048,"Bahrain",-44.52079,,8.20765,,11.55699,,96,
2017Q01,"Q1 2017",050,"Bangladesh",0.24308,,2.0428,,11.52502,,97,
2017Q01,"Q1 2017",052,"Barbados",16.17116,,0.55744,,8.95531,,114,
2017Q01,"Q1 2017",056,"Belgium",0.11279,,2.79118,,85.8285,,10,
2017Q01,"Q1 2017",060,"Bermuda",0,,0,,1.60786,,177,
2017Q01,"Q1 2017",076,"Brazil",-4.3718,,-1.26062,,33.8814,,48,
2017Q01,"Q1 2017",084,"Belize",5.53726,,1.17126,,9.08652,,111,
2017Q01,"Q1 2017",090,"Solomon Islands",-6.05282,,2.84849,,8.76169,,117,
2017Q01,"Q1 2017",092,"British Virgin Islands",40.22745,,0.64545,,5.446,,153,
2017Q01,"Q1 2017",096,"Brunei Darussalam",16.91656,,18.07408,,7.00974,,135,
2017Q01,"Q1 2017",100,"Bulgaria",6.53002,,4.3715,,6.71113,,139,
2017Q01,"Q1 2017",104,"Myanmar",-6.99024,,-4.91907,,8.70551,,118,
2017Q01,"Q1 2017",116,"Cambodia",3.13057,,-1.5133,,8.65489,,119,
2017Q01,"Q1 2017",120,"Cameroon",3.02504,,-0.91732,,16.60097,,81,
2017Q01,"Q1 2017",124,"Canada",9.47498,,0.12236,,43.65577,,37,
2017Q01,"Q1 2017",132,"Cabo Verde",-10.40877,,-6.17207,,4.52806,,162,
2017Q01,"Q1 2017",136,"Cayman Islands",0,,0,,1.65135,,176,
2017Q01,"Q1 2017",144,"Sri Lanka",17.02571,,-0.08906,,61.71503,,20,
2017Q01,"Q1 2017",152,"Chile",18.94698,,1.94482,,35.42353,,45,
2017Q01,"Q1 2017",156,"China",-1.67429,,0.41303,,139.14643,,1,
2017Q01,"Q1 2017",158,"China, Taiwan Province of",-1.93208,,0.75934,,65.79794,,18,
2017Q01,"Q1 2017",162,"Christmas Island",,,0,,1.2012,,178,
2017Q01,"Q1 2017",170,"Colombia",-2.02364,,-0.14227,,47.83653,,32,
2017Q01,"Q1 2017",174,"Comoros",-18.14337,,-10.33277,,5.09193,,157,
2017Q01,"Q1 2017",175,"Mayotte",-15.79936,,2.5725,,7.74119,,127,
2017Q01,"Q1 2017",178,"Congo",8.54777,,11.04893,,28.82887,,63,
2017Q01,"Q1 2017",180,"Congo, Dem. Rep. of the",-3.54967,,-0.01747,,5.73905,,150,
2017Q01,"Q1 2017",184,"Cook Islands",-13.19897,,0.02066,,2.28375,,170,
2017Q01,"Q1 2017",188,"Costa Rica",-4.75433,,-9.48219,,16.83906,,78,
2017Q01,"Q1 2017",191,"Croatia",11.67401,,0.37489,,30.80916,,58,
2017Q01,"Q1 2017",192,"Cuba",22.03189,,-3.34221,,10.07951,,106,
2017Q01,"Q1 2017",196,"Cyprus",2.85289,,0.71304,,19.76569,,75,
2017Q01,"Q1 2017",204,"Benin",-9.4489,,-3.10066,,17.06662,,77,
2017Q01,"Q1 2017",208,"Denmark",1.58549,,-0.38377,,44.18429,,36,
2017Q01,"Q1 2017",212,"Dominica",-14.90255,,0.67764,,5.18891,,156,
